Person ID,Partner ID,Gender,Birth Year,Person of Color,Education Level,City of Residence,MSP TechHire Scholarship,Previous Job Title,Pre-training Wage (hourly),Entered Training Date,Training Status,Exit Training Date,Training Type,Classroom or Online,Exit Status,Job Placement Date,Hiring Company,Hiring Job Title,Wage at Initial Hire (hourly),2nd Job Placement Date,2nd Job Company,2nd Job Title,2nd Hire Wage
T-1071,7,Male,1990,No,Associates,Plymouth,Yes,Contractor,12.90,22/11/2017,Withdrew,07/03/2018,QA,Online,Entered Employment,02/03/2019,Bind Benefits,Project Manager,31.98,19/11/2019,Aftercode,Junior Engineer,28.99
T-1092,7,Female,1981,No,Associates,St. Paul,Yes,Support,12.02,18/05/2017,Graduated,04/02/2018,QA,Classroom,Entered Employment,13/10/2018,Foodsby,Programmer,25.13,,,,
T-1097,7,Male,2001,Unreported,Associates,St. Paul,Yes,Employee,14.16,02/01/2015,Withdrew,25/06/2015,UX,Online,Enrolled in Additional Training,02/04/2016,Loup Ventures,Junior Developer,30.07,,,,
T-1103,7,Unreported,1995,No,HS/GED,Roseville,Yes,Representative,15.65,18/07/2017,Graduated,21/09/2017,QA,Classroom,Entered Employment,01/04/2018,Apple,Project Manager,24.01,,,,
T-1111,7,Other,1980,No,HS/GED,St. Paul,No,Associate,14.35,25/09/2017,Graduated,27/05/2018,IT Fundamentals,Classroom,Entered Employment,08/03/2019,Loup Ventures,Temp Designer,30.65,,,,
T-1115,7,Male,1981,Unreported,Some College,Roseville,Yes,Employee,9.97,14/10/2015,Removed,19/12/2015,IT Fundamentals,Online,Entered Employment,04/11/2016,Bind Benefits,Junior Designer,24.05,09/08/2017,Google,Junior Developer,31.39
T-1120,7,Female,1953,Yes,Associates,Minneapolis,No,Cashier,12.82,20/06/2015,Graduated,10/09/2015,IT Fundamentals,Classroom,Entered Employment,18/07/2016,Microsoft,Web Developer,24.98,,,,
T-1125,7,Unreported,1967,No,Some College,Roseville,No,Supervisor,12.71,26/01/2017,Graduated,07/04/2017,UX,Online,Enrolled in Additional Training,19/10/2017,Apple,Developer,24.46,,,,
T-1129,7,Female,1980,Unreported,Some College,Minneapolis,Yes,Representative,12.55,18/12/2015,Removed,02/09/2016,QA,Online,Enrolled in Additional Training,28/07/2017,Bright Health,Junior Developer,31.53,,,,
T-1130,7,Male,1990,Unreported,Bachelors,Roseville,No,Contractor,9.79,11/10/2017,Graduated,05/02/2018,IT Fundamentals,Classroom,Enrolled in Additional Training,04/07/2018,Apple,Programmer,31.63,,,,
T-1136,7,Female,1999,Unreported,Graduate and Beyond,Eden Prairie,No,Team Member,14.33,05/11/2017,In Training,,UX,Online,,,,,,,,,
T-1143,7,Male,1995,No,Some College,St. Paul,No,Team Member,12.65,08/08/2016,Graduated,10/10/2016,UX,Classroom,Entered Employment,11/12/2016,Branch Messenger,IT Support,25.19,,,,
T-1144,7,Male,1993,Unreported,Some College,Eden Prairie,No,Manager,14.88,11/09/2016,Graduated,13/02/2017,UX,Classroom,Entered Employment,06/07/2017,Nerdery,Programmer,31.58,,,,
T-1149,7,Male,1960,Yes,Associates,Roseville,No,Associate,13.85,21/04/2015,Graduated,18/01/2016,QA,Online,Enrolled in Additional Training,23/08/2016,Osborn 370,Temp Designer,30.59,,,,
T-1158,7,Male,1965,Unreported,HS/GED,Minneapolis,No,Temp,15.17,02/02/2015,Removed,18/05/2015,UX,Classroom,Health/Medical,06/11/2015,Bright Health,Designer,30.44,,,,
T-1160,7,Male,1979,Yes,HS/GED,Edina,No,Support,13.24,15/02/2016,Graduated,18/07/2016,UX,Classroom,Entered Military,04/09/2016,Foodsby,Junior Designer,28.50,25/10/2016,Merrill Corporation,Web Developer,28.83
T-1169,7,Female,1980,No,Some College,Eden Prairie,No,Employee,9.65,27/06/2016,Graduated,01/03/2017,UX,Classroom,Entered Employment,10/01/2018,Microsoft,Temp Developer,24.66,,,,
T-1176,7,Male,1962,No,Bachelors,Roseville,No,Cashier,12.24,18/10/2017,Withdrew,10/12/2017,IT Fundamentals,Online,Entered Employment,20/11/2018,Bind Benefits,Temp Developer,28.71,,,,
T-1178,7,Male,1997,Yes,HS/GED,Minneapolis,No,,,20/08/2015,Withdrew,28/02/2016,UX,Online,Entered Employment,09/05/2016,Nerdery,Designer,28.61,,,,
T-1188,7,Female,1956,Yes,Associates,Plymouth,No,Manager,14.01,31/01/2017,Graduated,25/09/2017,UX,Classroom,Entered Employment,08/12/2017,Merrill Corporation,Junior Developer,27.43,,,,
T-1206,7,Male,1982,No,Associates,St. Paul,Yes,Team Member,12.44,13/06/2017,Graduated,18/02/2018,QA,Classroom,Enrolled in Additional Training,15/04/2018,Apple,Programmer,28.84,,,,
T-1208,7,Unreported,1997,No,HS/GED,Brooklyn Center,No,Temp,9.74,18/09/2017,Graduated,23/11/2017,IT Fundamentals,Classroom,Entered Employment,02/08/2018,Aftercode,IT Support,25.04,,,,
T-1217,7,Male,1954,No,Graduate and Beyond,Brooklyn Center,No,Contractor,11.77,26/03/2015,Removed,21/05/2015,UX,Classroom,Entered Employment,13/04/2016,Osborn 370,Developer,26.05,,,,
T-1221,7,Male,1972,Unreported,Some College,St. Paul,Yes,,,07/08/2017,Graduated,19/11/2017,UX,Online,Enrolled in Additional Training,19/08/2018,Nerdery,Temp Developer,25.89,,,,
T-1222,7,Male,1982,Yes,Bachelors,Plymouth,Yes,Team Member,13.09,14/12/2015,Withdrew,26/09/2016,IT Fundamentals,Online,Enrolled in Additional Training,17/06/2017,Microsoft,Project Manager,31.36,,,,
T-1238,7,Female,1999,Yes,Some College,Edina,No,Associate,9.19,09/05/2016,Removed,09/10/2016,IT Fundamentals,Online,Health/Medical,05/12/2016,Microsoft,Junior Engineer,26.49,,,,
T-1243,7,Male,1982,No,Some College,Brooklyn Center,No,Employee,15.88,05/06/2016,Graduated,19/01/2017,IT Fundamentals,Classroom,Enrolled in Additional Training,06/04/2017,Bright Health,Junior Developer,27.44,18/07/2017,Nerdery,IT Support,28.16
T-1254,7,Male,1987,No,Bachelors,Eden Prairie,Yes,Team Member,13.23,07/03/2015,Graduated,25/10/2015,UX,Online,Entered Employment,15/03/2016,Bite Squad,Developer,31.06,,,,
T-1261,7,Unreported,1978,No,Some College,Minneapolis,No,Manager,13.13,16/01/2015,Graduated,02/10/2015,QA,Online,Entered Employment,17/07/2016,Great North Labs,Programmer,31.28,,,,
T-1287,7,Male,1997,No,HS/GED,Plymouth,No,Representative,9.32,22/08/2015,Removed,19/12/2015,UX,Classroom,Entered Employment,24/10/2016,Apple,Junior Developer,24.62,,,,
T-1292,7,Male,1994,Yes,Associates,St. Paul,No,Associate,9.73,28/01/2016,Graduated,20/09/2016,UX,Classroom,Enrolled in Additional Training,05/04/2017,Upsie,Programmer,27.74,,,,
T-1308,7,Male,1953,No,Some College,Plymouth,Yes,Employee,12.42,13/09/2016,Graduated,17/01/2017,QA,Classroom,Enrolled in Additional Training,15/03/2017,Microsoft,Junior Engineer,29.17,,,,
T-1310,7,Unreported,1997,No,Some College,St. Paul,Yes,Manager,10.63,21/04/2017,Graduated,11/07/2017,UX,Classroom,Entered Employment,16/12/2017,Osborn 370,Junior Developer,25.01,,,,
T-1312,7,Male,1983,No,Bachelors,Eden Prairie,Yes,Support,13.95,01/05/2016,Graduated,18/11/2016,QA,Online,Entered Employment,23/12/2016,Aftercode,IT Support,24.74,,,,
T-1313,7,Female,1961,No,HS/GED,Eden Prairie,No,Manager,15.94,10/11/2016,Graduated,10/07/2017,QA,Classroom,Entered Employment,17/05/2018,Osborn 370,Temp Developer,27.06,,,,
T-1320,7,Male,1984,No,HS/GED,Roseville,No,Cashier,9.91,08/02/2017,Removed,26/08/2017,UX,Online,Entered Employment,07/05/2018,Osborn 370,Programmer,30.69,,,,
T-1322,7,Male,1958,No,Bachelors,Brooklyn Center,Yes,Contractor,15.30,31/12/2015,Removed,15/06/2016,QA,Classroom,Entered Employment,17/08/2016,Google,Programmer,31.22,25/06/2017,Code 42,Project Manager,29.80
T-1324,7,Female,1990,Yes,Associates,Roseville,Yes,Associate,11.35,25/11/2015,Graduated,24/07/2016,UX,Online,Health/Medical,19/09/2016,Bright Health,Junior Engineer,30.42,,,,
T-1328,7,Female,2001,Unreported,Some College,Plymouth,Yes,Associate,9.90,27/05/2017,Removed,14/01/2018,UX,Classroom,Entered Military,,,,,,,,
T-1350,7,Female,1976,Unreported,HS/GED,Robbinsdale,No,Associate,12.55,03/10/2016,Graduated,12/12/2016,IT Fundamentals,Online,Entered Military,27/01/2017,Nerdery,IT Support,30.41,,,,
T-1354,7,Female,1982,Yes,Bachelors,Eden Prairie,Yes,,,30/09/2015,Graduated,14/06/2016,IT Fundamentals,Online,Enrolled in Additional Training,05/10/2016,Code 42,Junior Developer,30.24,,,,
T-1362,7,Male,1952,No,Some College,Brooklyn Center,Yes,Temp,12.86,22/03/2017,Graduated,28/12/2017,UX,Classroom,Entered Employment,12/11/2018,Bright Health,IT Support,25.49,19/12/2018,Branch Messenger,Temp Designer,25.35
T-1363,7,Other,1984,No,Bachelors,Plymouth,No,Supervisor,9.93,04/02/2016,Withdrew,27/05/2016,IT Fundamentals,Online,Institutionalized,08/09/2016,Microsoft,Web Developer,24.22,,,,
T-1374,7,Female,1959,No,Graduate and Beyond,Eden Prairie,No,,,21/12/2016,Graduated,01/07/2017,UX,Online,Entered Employment,20/12/2017,Code 42,Junior Engineer,28.57,08/02/2018,Osborn 370,Web Developer,24.17
T-1376,7,Male,1964,Unreported,Some College,Plymouth,Yes,Contractor,11.57,07/11/2017,Graduated,26/02/2018,IT Fundamentals,Classroom,Institutionalized,,,,,,,,
T-1377,7,Female,1994,No,Bachelors,Minneapolis,No,Associate,11.49,26/04/2016,Graduated,13/07/2016,IT Fundamentals,Online,Entered Employment,05/12/2016,Bind Benefits,Programmer,26.87,,,,
T-1385,7,Other,1979,No,HS/GED,Minneapolis,Yes,Manager,12.00,05/04/2015,Graduated,06/07/2015,QA,Classroom,Entered Employment,24/10/2015,Microsoft,Junior Designer,31.00,24/09/2016,Google,Temp Developer,28.57
T-1392,7,Female,1990,Unreported,Some College,Minneapolis,Yes,Contractor,13.28,19/10/2015,Graduated,16/04/2016,QA,Online,Entered Employment,25/09/2016,Osborn 370,Junior Designer,30.67,,,,
T-1412,7,Male,1986,No,Some College,Plymouth,No,,,31/10/2015,Removed,18/02/2016,QA,Online,Entered Employment,03/09/2016,Loup Ventures,Temp Developer,27.18,,,,
T-1414,7,Male,1955,No,Bachelors,St. Paul,No,Cashier,10.07,01/02/2016,Graduated,25/07/2016,UX,Classroom,Entered Employment,13/01/2017,Great North Labs,Programmer,27.52,,,,
T-1424,7,Male,1952,Yes,HS/GED,Edina,No,Supervisor,12.53,11/07/2017,Graduated,18/09/2017,IT Fundamentals,Classroom,Entered Employment,08/01/2018,Google,Designer,25.13,06/10/2018,Upsie,Developer,25.61
T-1436,7,Unreported,1966,Yes,Some College,Eden Prairie,Yes,Contractor,13.43,28/03/2017,Removed,09/12/2017,UX,Classroom,Entered Military,07/07/2018,Osborn 370,Temp Designer,31.81,,,,
T-1464,7,Male,1987,No,Associates,Plymouth,Yes,Supervisor,12.03,02/06/2015,Graduated,01/03/2016,QA,Classroom,Entered Employment,20/02/2017,Loup Ventures,Project Manager,25.74,,,,
T-1468,7,Male,1984,Unreported,Bachelors,Plymouth,No,Team Member,12.62,02/09/2017,Graduated,05/05/2018,QA,Online,Entered Employment,03/05/2019,Osborn 370,Temp Developer,25.21,,,,
T-1487,7,Male,1983,Unreported,Some College,Plymouth,No,Temp,11.35,31/08/2016,Graduated,12/02/2017,UX,Online,Entered Employment,09/07/2017,Apple,Junior Developer,28.34,,,,
T-1489,7,Unreported,1986,No,Bachelors,Brooklyn Center,No,Support,11.99,11/01/2016,Graduated,21/10/2016,IT Fundamentals,Online,Enrolled in Additional Training,27/07/2017,Merrill Corporation,Junior Developer,30.49,02/09/2017,Loup Ventures,IT Support,27.54
T-1493,7,Male,1986,Unreported,Graduate and Beyond,Brooklyn Center,Yes,Contractor,10.47,25/10/2016,Graduated,08/02/2017,UX,Classroom,Entered Employment,11/01/2018,Upsie,Project Manager,26.77,,,,
T-1494,7,Male,1992,No,HS/GED,Brooklyn Center,No,,,28/12/2017,Graduated,19/06/2018,QA,Online,Enrolled in Additional Training,11/01/2019,Code 42,IT Support,30.83,,,,
T-1498,7,Other,2000,Yes,Graduate and Beyond,Robbinsdale,Yes,Representative,13.20,20/05/2017,Graduated,10/11/2017,UX,Online,Health/Medical,12/10/2018,Aftercode,Temp Developer,25.88,06/01/2019,Bright Health,Developer,27.11
T-1504,7,Male,1984,Unreported,Some College,Plymouth,Yes,Temp,9.21,08/03/2015,Graduated,13/09/2015,UX,Online,Entered Employment,10/01/2016,Great North Labs,Junior Developer,27.83,,,,
T-1507,7,Male,1972,No,Some College,Edina,Yes,Team Member,12.42,10/01/2016,Graduated,15/04/2016,QA,Classroom,Entered Employment,09/10/2016,Osborn 370,Junior Designer,27.37,,,,
T-1509,7,Male,1983,Yes,HS/GED,Plymouth,Yes,,,25/03/2017,Graduated,16/10/2017,QA,Online,Enrolled in Additional Training,07/10/2018,Aftercode,Junior Designer,26.77,,,,
T-1510,7,Other,1982,Yes,Bachelors,St. Paul,Yes,Associate,9.63,12/12/2016,Graduated,26/07/2017,UX,Online,Entered Employment,17/03/2018,Upsie,Junior Developer,24.73,,,,
T-1516,7,Male,1959,No,Some College,Edina,No,Contractor,15.51,12/10/2016,Graduated,10/03/2017,IT Fundamentals,Classroom,Health/Medical,26/01/2018,Bite Squad,Web Developer,26.05,,,,
T-1517,7,Female,1957,No,Bachelors,Minneapolis,Yes,Temp,13.17,02/02/2015,Removed,06/08/2015,IT Fundamentals,Online,Entered Employment,06/01/2016,Bright Health,Junior Developer,25.01,,,,
T-1521,7,Male,1964,No,Some College,Brooklyn Center,Yes,Team Member,9.99,21/09/2015,Graduated,02/02/2016,UX,Classroom,Enrolled in Additional Training,16/09/2016,Bind Benefits,Designer,26.27,,,,
T-1529,7,Female,1964,Unreported,Associates,Plymouth,No,Cashier,11.57,24/12/2016,Graduated,03/07/2017,UX,Classroom,Entered Employment,15/06/2018,Bind Benefits,Developer,31.40,14/06/2019,Google,Temp Developer,24.27
