Person ID,Partner ID,Gender,Birth Year,Person of Color,Education Level,City of Residence,MSP TechHire Scholarship,Previous Job Title,Pre-training Wage (hourly),Entered Training Date,Training Status,Exit Training Date,Training Type,Classroom or Online,Exit Status,Job Placement Date,Hiring Company,Hiring Job Title,Wage at Initial Hire (hourly),2nd Job Placement Date,2nd Job Company,2nd Job Title,2nd Hire Wage
M-856,6,Male,1985,No,Bachelors,Brooklyn Center,No,Employee,13.89,07/10/2017,Graduated,01/04/2018,QA,Online,Health/Medical,20/04/2019,Code 42,Programmer,31.22,15/09/2019,Apple,Developer,30.12
M-862,6,Male,1972,Unreported,Some College,Roseville,No,Employee,15.55,19/01/2017,Removed,24/07/2017,IT Fundamentals,Online,Entered Employment,12/12/2017,Foodsby,IT Support,26.78,,,,
M-878,6,Male,1983,Yes,Some College,St. Paul,Yes,Representative,14.91,21/05/2015,Graduated,28/12/2015,IT Fundamentals,Classroom,Entered Employment,20/12/2016,Osborn 370,Junior Developer,27.45,,,,
M-880,6,Unreported,1974,No,HS/GED,Plymouth,Yes,Contractor,15.03,15/02/2017,Withdrew,05/05/2017,UX,Online,Entered Employment,02/03/2018,Osborn 370,Project Manager,26.08,,,,
M-881,6,Male,1988,Unreported,Associates,Roseville,Yes,Associate,13.48,22/01/2017,Withdrew,05/10/2017,UX,Online,Institutionalized,20/11/2017,Bite Squad,Project Manager,26.18,,,,
M-887,6,Male,1975,No,Bachelors,Brooklyn Center,No,Associate,13.84,28/05/2015,Withdrew,05/02/2016,QA,Classroom,Entered Employment,01/01/2017,Loup Ventures,Temp Designer,28.27,,,,
M-896,6,Unreported,1990,No,Bachelors,Eden Prairie,Yes,Temp,15.07,26/07/2015,Graduated,23/11/2015,IT Fundamentals,Classroom,Entered Military,08/11/2016,Branch Messenger,Programmer,29.31,17/12/2016,Upsie,Junior Designer,31.74
M-902,6,Male,1973,Unreported,Some College,Roseville,No,Cashier,11.15,08/12/2015,Graduated,08/03/2016,IT Fundamentals,Classroom,Entered Employment,15/04/2016,Great North Labs,Web Developer,28.93,,,,
M-903,6,Male,1960,No,Associates,St. Paul,Yes,Contractor,11.14,17/03/2016,Graduated,24/08/2016,IT Fundamentals,Online,Enrolled in Additional Training,25/01/2017,Nerdery,Web Developer,26.69,,,,
M-923,6,Unreported,1969,No,Associates,Roseville,No,Temp,10.18,17/06/2017,Graduated,07/10/2017,QA,Classroom,Health/Medical,07/06/2018,Bright Health,Temp Designer,31.46,,,,
M-927,6,Male,1984,Yes,Graduate and Beyond,St. Paul,Yes,,,22/11/2017,Graduated,02/08/2018,QA,Online,Entered Military,10/03/2019,Bite Squad,IT Support,29.39,,,,
M-928,6,Male,1966,Unreported,Some College,Robbinsdale,No,Cashier,10.88,31/10/2015,Graduated,09/03/2016,IT Fundamentals,Classroom,Health/Medical,13/05/2016,Bright Health,Junior Engineer,27.81,,,,
M-929,6,Female,1993,No,HS/GED,Minneapolis,Yes,Employee,14.40,12/08/2017,Graduated,20/11/2017,QA,Classroom,Entered Employment,,,,,,,,
M-936,6,Male,1995,No,Associates,Edina,No,Manager,15.94,19/07/2015,Withdrew,21/12/2015,QA,Online,Entered Employment,16/01/2016,Bind Benefits,Junior Engineer,25.34,,,,
M-956,6,Male,1998,Unreported,Some College,Roseville,Yes,Representative,12.12,27/01/2015,Graduated,05/05/2015,QA,Classroom,Entered Employment,05/03/2016,Branch Messenger,Project Manager,28.53,,,,
M-965,6,Female,1993,No,Bachelors,Plymouth,Yes,Manager,14.56,21/11/2016,Graduated,27/07/2017,IT Fundamentals,Online,Health/Medical,02/07/2018,Loup Ventures,Temp Developer,27.91,,,,
M-979,6,Male,1970,Yes,Graduate and Beyond,Edina,No,Manager,9.64,30/07/2015,Graduated,14/02/2016,UX,Classroom,Entered Employment,26/11/2016,Google,Temp Developer,30.47,,,,
M-980,6,Male,1993,No,Some College,Minneapolis,No,Supervisor,15.69,14/02/2017,Removed,17/08/2017,UX,Online,Entered Employment,17/11/2017,Code 42,IT Support,26.27,,,,
M-982,6,Male,1997,Unreported,HS/GED,Edina,Yes,,,26/02/2016,Graduated,15/05/2016,UX,Classroom,Entered Employment,05/05/2017,Nerdery,Junior Engineer,28.24,,,,
M-992,6,Male,1965,No,HS/GED,St. Paul,No,Temp,9.13,04/06/2015,Graduated,21/11/2015,UX,Classroom,Entered Employment,10/06/2016,Merrill Corporation,Project Manager,31.96,,,,
M-1007,6,Female,1980,No,Some College,Edina,Yes,Associate,15.41,15/02/2016,Graduated,10/09/2016,UX,Classroom,Entered Employment,18/09/2017,Great North Labs,Designer,25.86,,,,
M-1021,6,Male,1998,No,Associates,St. Paul,Yes,Cashier,14.82,13/05/2016,Removed,10/10/2016,IT Fundamentals,Online,Entered Employment,03/01/2017,Upsie,Project Manager,29.75,,,,
M-1023,6,Male,1981,Unreported,Associates,Plymouth,No,Manager,13.86,04/11/2015,Graduated,06/07/2016,QA,Online,Entered Employment,20/07/2017,Google,IT Support,31.01,05/07/2018,Microsoft,Junior Engineer,27.35
M-1026,6,Other,1959,Unreported,Some College,Plymouth,No,,,12/12/2016,Graduated,28/04/2017,IT Fundamentals,Online,Entered Employment,01/01/2018,Aftercode,Junior Designer,25.66,,,,
M-1028,6,Male,1974,No,Bachelors,Minneapolis,Yes,Support,12.65,13/09/2017,Graduated,14/03/2018,QA,Online,Health/Medical,06/05/2018,Nerdery,Programmer,30.74,,,,
M-1032,6,Male,1978,No,Some College,Brooklyn Center,Yes,Cashier,12.26,17/10/2016,Removed,08/06/2017,UX,Online,Entered Employment,07/09/2017,Branch Messenger,Temp Designer,27.52,,,,
M-1037,6,Female,1961,Unreported,Graduate and Beyond,Eden Prairie,No,Temp,14.38,13/05/2016,Graduated,07/09/2016,QA,Online,Entered Employment,09/08/2017,Nerdery,IT Support,29.68,,,,
M-1041,6,Other,1993,Unreported,Bachelors,Brooklyn Center,Yes,Team Member,12.87,01/03/2016,Graduated,05/12/2016,QA,Online,Health/Medical,01/06/2017,Merrill Corporation,Programmer,31.28,,,,
M-1042,6,Female,1967,No,Some College,Edina,No,Temp,9.98,08/01/2016,Graduated,08/05/2016,IT Fundamentals,Online,Enrolled in Additional Training,22/03/2017,Microsoft,IT Support,24.31,,,,
M-1044,6,Unreported,1963,Unreported,Some College,Roseville,Yes,Temp,9.07,20/12/2017,Graduated,01/04/2018,UX,Classroom,Entered Employment,01/05/2019,Upsie,Temp Designer,28.92,,,,
M-1050,6,Male,1967,Yes,HS/GED,Eden Prairie,Yes,Temp,10.59,24/06/2017,Graduated,19/09/2017,UX,Classroom,Entered Employment,16/04/2018,Aftercode,Temp Developer,27.83,,,,
M-1053,6,Unreported,1966,No,Associates,Eden Prairie,Yes,Team Member,14.43,28/06/2016,Graduated,11/10/2016,IT Fundamentals,Online,Health/Medical,26/07/2017,Bite Squad,Programmer,25.10,,,,
M-1054,6,Female,1982,Yes,Associates,Brooklyn Center,Yes,Support,12.87,26/12/2015,Graduated,09/04/2016,QA,Online,Entered Employment,07/11/2016,Loup Ventures,Junior Developer,24.50,,,,
M-1064,6,Male,1960,No,HS/GED,Roseville,No,Team Member,11.45,09/08/2017,Graduated,10/12/2017,UX,Online,Entered Employment,07/08/2018,Apple,Web Developer,25.47,,,,
M-1077,6,Female,1990,Yes,Bachelors,Edina,No,Associate,11.76,30/05/2017,Graduated,28/08/2017,IT Fundamentals,Classroom,Entered Employment,20/12/2017,Osborn 370,Junior Designer,27.68,,,,
M-1078,6,Female,1983,No,Associates,Plymouth,Yes,Team Member,13.37,20/05/2017,Graduated,07/09/2017,UX,Classroom,Entered Employment,19/12/2017,Aftercode,IT Support,30.77,,,,
M-1082,6,Other,1979,No,HS/GED,Eden Prairie,No,Temp,9.62,25/04/2016,Removed,16/10/2016,UX,Online,Entered Employment,03/10/2017,Apple,Programmer,25.04,,,,
M-1088,6,Male,1970,Yes,Bachelors,Minneapolis,Yes,Temp,12.77,28/10/2015,Removed,11/04/2016,QA,Classroom,Entered Military,18/01/2017,Bind Benefits,Junior Designer,28.13,,,,
M-1098,6,Male,1953,Unreported,Some College,Robbinsdale,No,,,16/02/2015,Graduated,17/11/2015,IT Fundamentals,Online,Health/Medical,07/01/2016,Upsie,Programmer,25.87,,,,
M-1102,6,Other,1971,Yes,Some College,Brooklyn Center,Yes,Representative,10.66,30/09/2016,Graduated,07/04/2017,UX,Online,Entered Employment,02/06/2017,Google,Junior Designer,30.16,,,,
M-1106,6,Unreported,1996,Yes,Some College,Plymouth,No,Manager,12.08,22/03/2015,Removed,18/05/2015,IT Fundamentals,Classroom,Entered Military,04/07/2015,Code 42,Junior Engineer,28.62,21/11/2015,Microsoft,Project Manager,29.28
M-1114,6,Other,1957,No,Some College,Minneapolis,No,Temp,10.35,05/01/2016,Graduated,12/09/2016,IT Fundamentals,Classroom,Entered Employment,13/07/2017,Upsie,Junior Developer,24.52,,,,
M-1135,6,Male,1962,Yes,Bachelors,Robbinsdale,Yes,Support,11.54,22/04/2015,Graduated,20/10/2015,IT Fundamentals,Online,Entered Employment,07/07/2016,Nerdery,IT Support,31.00,,,,
M-1155,6,Male,1963,No,Associates,Minneapolis,No,Support,11.62,21/11/2015,Graduated,04/02/2016,QA,Online,Entered Employment,11/07/2016,Bind Benefits,Designer,29.07,,,,
M-1162,6,Unreported,1974,No,HS/GED,Robbinsdale,Yes,,,17/08/2017,Graduated,27/10/2017,QA,Classroom,Entered Employment,13/12/2017,Bind Benefits,Temp Developer,29.80,,,,
M-1170,6,Female,1968,Yes,Associates,Roseville,Yes,Supervisor,11.01,19/04/2017,Graduated,19/11/2017,UX,Online,Health/Medical,02/08/2018,Code 42,Junior Engineer,24.34,,,,
M-1180,6,Other,1992,No,Graduate and Beyond,Plymouth,Yes,Employee,12.01,14/05/2017,Graduated,26/01/2018,QA,Online,Enrolled in Additional Training,13/05/2018,Aftercode,IT Support,24.00,,,,
M-1181,6,Unreported,1992,No,Associates,Edina,Yes,Cashier,12.53,26/06/2015,Graduated,28/12/2015,IT Fundamentals,Classroom,Entered Employment,23/08/2016,Microsoft,Temp Developer,27.54,,,,
M-1196,6,Female,1990,No,HS/GED,Edina,No,Representative,14.18,03/04/2015,Graduated,01/01/2016,QA,Online,Entered Employment,27/10/2016,Merrill Corporation,Temp Developer,29.04,,,,
M-1197,6,Other,1984,Unreported,Some College,Minneapolis,Yes,,,05/11/2017,Withdrew,07/05/2018,IT Fundamentals,Classroom,Entered Employment,18/11/2018,Merrill Corporation,Temp Designer,30.46,,,,
M-1199,6,Male,1951,Yes,Graduate and Beyond,Brooklyn Center,Yes,Representative,11.92,15/11/2016,Graduated,14/03/2017,IT Fundamentals,Classroom,Incarcerated,11/03/2018,Code 42,Designer,25.61,,,,
M-1203,6,Unreported,1989,No,HS/GED,Robbinsdale,Yes,Contractor,15.45,20/03/2015,Graduated,14/08/2015,UX,Online,Enrolled in Additional Training,04/07/2016,Bright Health,Programmer,29.23,,,,
M-1212,6,Male,1996,Unreported,Some College,Eden Prairie,Yes,,,30/07/2016,Graduated,26/04/2017,QA,Classroom,Institutionalized,07/11/2017,Osborn 370,Junior Developer,26.77,,,,
M-1216,6,Male,1971,No,Associates,Roseville,Yes,Temp,11.88,04/11/2017,Graduated,11/06/2018,QA,Classroom,Enrolled in Additional Training,03/08/2018,Nerdery,Temp Developer,28.07,,,,
M-1229,6,Male,1954,No,Associates,Eden Prairie,Yes,Contractor,9.53,20/07/2017,Graduated,08/01/2018,QA,Online,Entered Employment,24/02/2018,Foodsby,Web Developer,27.81,,,,
M-1231,6,Female,1993,Yes,Associates,St. Paul,Yes,Temp,10.85,12/05/2017,Withdrew,18/02/2018,QA,Classroom,Enrolled in Additional Training,15/02/2019,Foodsby,Temp Developer,25.29,,,,
M-1233,6,Other,1989,Yes,Bachelors,Roseville,Yes,Supervisor,14.75,03/12/2015,Graduated,17/02/2016,UX,Online,Enrolled in Additional Training,22/11/2016,Bite Squad,Temp Developer,25.76,,,,
M-1262,6,Other,1961,No,Some College,Brooklyn Center,Yes,Manager,10.05,12/02/2015,Graduated,07/08/2015,IT Fundamentals,Classroom,Entered Employment,15/03/2016,Google,Programmer,30.95,,,,
M-1266,6,Male,1986,Unreported,Some College,Edina,Yes,Manager,14.62,31/10/2017,Graduated,05/02/2018,IT Fundamentals,Online,Enrolled in Additional Training,04/05/2018,Merrill Corporation,Programmer,24.04,,,,
M-1271,6,Female,1956,No,Bachelors,Minneapolis,No,Cashier,10.95,24/11/2015,Graduated,18/02/2016,UX,Online,Entered Employment,06/11/2016,Loup Ventures,Junior Designer,28.25,,,,
M-1272,6,Female,1981,Unreported,Bachelors,Roseville,Yes,,,27/06/2017,Withdrew,14/01/2018,QA,Classroom,Entered Employment,09/02/2018,Osborn 370,Junior Engineer,25.23,,,,
M-1278,6,Male,1971,Yes,Graduate and Beyond,Brooklyn Center,Yes,Supervisor,11.00,04/01/2015,Graduated,12/07/2015,UX,Classroom,Enrolled in Additional Training,16/02/2016,Apple,Junior Engineer,25.74,12/05/2016,Foodsby,Junior Designer,30.28
M-1293,6,Male,1975,No,Graduate and Beyond,Plymouth,Yes,Support,9.95,11/01/2017,Graduated,07/07/2017,IT Fundamentals,Online,Enrolled in Additional Training,16/04/2018,Bite Squad,IT Support,28.72,,,,
M-1295,6,Male,1963,Yes,Associates,Eden Prairie,Yes,,,06/11/2017,In Training,,UX,Classroom,,,,,,,,,
M-1297,6,Male,1955,No,Some College,Edina,Yes,Employee,13.44,16/06/2017,Graduated,08/09/2017,QA,Classroom,Entered Employment,25/04/2018,Branch Messenger,Junior Developer,24.63,,,,
M-1309,6,Male,1957,Unreported,Associates,Edina,No,Temp,11.12,17/07/2017,Graduated,18/02/2018,IT Fundamentals,Online,Entered Employment,24/02/2019,Nerdery,IT Support,24.08,,,,
M-1321,6,Unreported,1972,No,Associates,Brooklyn Center,No,,,14/01/2016,Graduated,23/07/2016,UX,Online,Entered Employment,27/08/2016,Code 42,Designer,25.59,,,,
M-1337,6,Unreported,1974,Yes,Bachelors,Eden Prairie,No,Associate,11.48,20/09/2015,Graduated,02/01/2016,IT Fundamentals,Online,Entered Employment,18/08/2016,Bite Squad,Designer,30.77,,,,
M-1344,6,Male,1979,No,Associates,Robbinsdale,No,Manager,10.34,24/12/2017,Graduated,16/08/2018,QA,Online,Entered Employment,13/06/2019,Merrill Corporation,Junior Developer,28.41,,,,
M-1351,6,Male,1964,Unreported,Bachelors,Minneapolis,Yes,,,20/02/2017,Graduated,07/10/2017,QA,Classroom,Entered Military,03/06/2018,Microsoft,Junior Developer,24.14,,,,
