Person ID,Partner ID,Gender,Birth Year,Person of Color,Education Level,City of Residence,MSP TechHire Scholarship,Previous Job Title,Pre-training Wage (hourly),Entered Training Date,Training Status,Exit Training Date,Training Type,Classroom or Online,Exit Status,Job Placement Date,Hiring Company,Hiring Job Title,Wage at Initial Hire (hourly),2nd Job Placement Date,2nd Job Company,2nd Job Title,2nd Hire Wage
J-1057,5,Female,1987,No,HS/GED,Eden Prairie,No,Manager,9.11,18/03/2016,Removed,12/06/2016,UX,Online,Entered Employment,21/11/2016,Google,Junior Engineer,24.62,11/03/2017,Upsie,Programmer,24.14
J-1060,5,Female,1968,No,Graduate and Beyond,Eden Prairie,No,Contractor,13.63,07/02/2017,Graduated,21/09/2017,IT Fundamentals,Online,Enrolled in Additional Training,,,,,,,,
J-1085,5,Female,1991,Yes,HS/GED,Robbinsdale,No,Associate,15.54,03/10/2016,Graduated,05/01/2017,IT Fundamentals,Classroom,Institutionalized,26/07/2017,Merrill Corporation,Junior Designer,27.47,,,,
J-1100,5,Female,1971,Unreported,Bachelors,Roseville,Yes,Manager,12.35,29/09/2015,Graduated,08/12/2015,QA,Classroom,Entered Employment,25/04/2016,Upsie,IT Support,26.19,,,,
J-1101,5,Male,1954,No,Graduate and Beyond,St. Paul,No,Contractor,15.06,07/02/2017,Graduated,17/06/2017,IT Fundamentals,Online,Health/Medical,06/11/2017,Loup Ventures,Junior Developer,31.13,11/09/2018,Great North Labs,Programmer,28.19
J-1107,5,Male,1971,No,Some College,Eden Prairie,No,Contractor,14.20,04/02/2017,Graduated,05/04/2017,UX,Online,Entered Employment,13/08/2017,Aftercode,Designer,29.49,,,,
J-1123,5,Male,2000,No,Bachelors,St. Paul,No,Cashier,13.22,21/06/2017,Graduated,27/03/2018,UX,Classroom,Entered Employment,08/09/2018,Microsoft,Project Manager,24.36,14/02/2019,Nerdery,Developer,28.92
J-1137,5,Male,1977,No,Some College,St. Paul,No,Associate,11.18,17/02/2015,Withdrew,02/04/2015,QA,Classroom,Entered Employment,11/10/2015,Code 42,IT Support,29.65,,,,
J-1138,5,Female,1973,No,HS/GED,Robbinsdale,Yes,Representative,14.64,21/04/2017,Graduated,13/06/2017,IT Fundamentals,Online,Entered Employment,03/08/2017,Bind Benefits,Junior Engineer,29.76,,,,
J-1145,5,Female,1953,No,Bachelors,Minneapolis,Yes,Contractor,13.66,30/09/2016,Graduated,02/11/2016,UX,Online,Entered Employment,24/03/2017,Merrill Corporation,Designer,29.02,,,,
J-1152,5,Other,1968,No,Graduate and Beyond,Minneapolis,No,Employee,13.34,27/01/2015,Graduated,22/03/2015,IT Fundamentals,Classroom,Enrolled in Additional Training,03/02/2016,Microsoft,Web Developer,30.86,,,,
J-1164,5,Male,1958,No,HS/GED,Roseville,No,Support,9.90,09/03/2016,Graduated,25/07/2016,QA,Online,Entered Employment,20/05/2017,Foodsby,Junior Developer,30.16,,,,
J-1166,5,Male,1990,Yes,Some College,Minneapolis,No,Manager,11.71,24/05/2016,Graduated,27/10/2016,IT Fundamentals,Classroom,Entered Employment,15/04/2017,Apple,Programmer,27.66,,,,
J-1175,5,Male,1984,No,Some College,Edina,No,Temp,15.22,11/05/2015,Graduated,13/02/2016,IT Fundamentals,Online,Health/Medical,17/06/2016,Upsie,Junior Designer,29.67,18/06/2017,Bite Squad,Designer,31.18
J-1209,5,Male,1963,Unreported,HS/GED,Eden Prairie,No,Supervisor,9.18,09/01/2017,Graduated,16/09/2017,UX,Classroom,Enrolled in Additional Training,13/07/2018,Upsie,Designer,29.22,,,,
J-1226,5,Female,1969,No,Bachelors,Brooklyn Center,No,Supervisor,15.50,19/11/2017,Withdrew,17/02/2018,UX,Classroom,Enrolled in Additional Training,03/01/2019,Merrill Corporation,Designer,31.16,,,,
J-1241,5,Male,1969,Unreported,Some College,Plymouth,No,Contractor,12.05,25/05/2017,Graduated,28/02/2018,UX,Online,Entered Employment,06/06/2018,Bite Squad,Junior Designer,24.81,,,,
J-1242,5,Male,1957,Yes,Bachelors,Minneapolis,Yes,Cashier,10.00,30/03/2017,Graduated,26/07/2017,QA,Classroom,Enrolled in Additional Training,27/09/2017,Aftercode,Designer,29.65,12/02/2018,Branch Messenger,IT Support,24.81
J-1245,5,Male,1996,Unreported,HS/GED,Robbinsdale,Yes,Supervisor,12.12,01/11/2015,Graduated,23/05/2016,UX,Online,Entered Employment,26/01/2017,Loup Ventures,Web Developer,24.82,,,,
J-1248,5,Male,1992,Unreported,Associates,Minneapolis,No,Contractor,14.54,24/07/2016,Graduated,03/12/2016,QA,Online,Entered Military,18/11/2017,Apple,Designer,27.44,,,,
J-1250,5,Male,1973,Yes,Associates,Brooklyn Center,Yes,Contractor,15.67,19/05/2016,Graduated,10/08/2016,UX,Online,Health/Medical,12/08/2017,Bright Health,Developer,26.65,13/03/2018,Bind Benefits,Temp Developer,31.24
J-1258,5,Male,1975,No,HS/GED,Brooklyn Center,No,Employee,9.33,18/09/2017,Graduated,16/12/2017,IT Fundamentals,Classroom,Entered Employment,06/02/2018,Branch Messenger,Developer,30.48,,,,
J-1259,5,Male,1974,Unreported,Bachelors,Edina,No,Employee,12.66,02/03/2017,Graduated,25/05/2017,UX,Online,Enrolled in Additional Training,01/12/2017,Google,Programmer,28.54,,,,
J-1260,5,Female,1958,Unreported,Associates,Robbinsdale,No,Associate,10.75,18/08/2016,Graduated,06/02/2017,UX,Online,Entered Employment,09/08/2017,Apple,Temp Designer,25.10,24/11/2017,Foodsby,Junior Developer,26.46
J-1263,5,Male,1976,No,Associates,Minneapolis,No,Supervisor,15.74,14/07/2015,Graduated,25/12/2015,IT Fundamentals,Classroom,Entered Employment,09/03/2016,Nerdery,Junior Designer,24.21,,,,
J-1264,5,Female,1985,No,Some College,St. Paul,No,Contractor,10.69,05/07/2016,Graduated,15/02/2017,QA,Classroom,Entered Employment,03/07/2017,Great North Labs,Programmer,24.33,,,,
J-1270,5,Male,1996,No,Some College,Brooklyn Center,No,Team Member,13.30,02/10/2015,Graduated,09/03/2016,IT Fundamentals,Online,Entered Employment,01/07/2016,Code 42,Junior Designer,28.87,,,,
J-1283,5,Male,2000,Unreported,Bachelors,Edina,Yes,Support,12.61,15/05/2017,Graduated,17/02/2018,UX,Online,Entered Employment,,,,,,,,
J-1291,5,Unreported,1981,Unreported,Some College,Roseville,No,Temp,15.43,05/01/2015,Withdrew,04/03/2015,IT Fundamentals,Classroom,Entered Employment,06/04/2015,Branch Messenger,Web Developer,25.78,11/05/2015,Osborn 370,Web Developer,25.06
J-1298,5,Unreported,2001,Unreported,Associates,Roseville,No,Manager,12.18,28/06/2017,Graduated,26/08/2017,UX,Online,Entered Employment,09/12/2017,Google,Junior Designer,28.12,,,,
J-1301,5,Male,1968,No,Graduate and Beyond,Minneapolis,Yes,Team Member,11.99,11/06/2017,Graduated,19/02/2018,UX,Classroom,Entered Employment,,,,,,,,
J-1304,5,Male,1962,Unreported,Some College,Robbinsdale,No,Representative,13.67,27/02/2017,Graduated,01/09/2017,IT Fundamentals,Classroom,Institutionalized,10/09/2018,Apple,IT Support,29.22,08/09/2019,Loup Ventures,IT Support,26.03
J-1329,5,Male,1953,Yes,HS/GED,Brooklyn Center,Yes,Supervisor,15.45,23/01/2015,Withdrew,21/03/2015,UX,Online,Entered Employment,21/02/2016,Branch Messenger,Developer,27.85,,,,
J-1330,5,Other,1989,No,Some College,Robbinsdale,Yes,Manager,13.53,06/06/2017,Graduated,17/12/2017,IT Fundamentals,Classroom,Entered Employment,,,,,,,,
J-1335,5,Male,1999,No,Bachelors,Roseville,Yes,Supervisor,9.06,13/07/2015,Graduated,03/12/2015,QA,Online,Entered Employment,23/10/2016,Aftercode,Junior Engineer,28.64,,,,
J-1336,5,Male,1965,Yes,Associates,Plymouth,Yes,,,13/06/2016,Graduated,11/11/2016,IT Fundamentals,Classroom,Entered Employment,26/11/2017,Bright Health,IT Support,29.18,,,,
J-1346,5,Male,1963,No,Some College,Minneapolis,Yes,Associate,15.70,08/08/2015,Graduated,23/05/2016,QA,Online,Entered Employment,15/03/2017,Bright Health,Junior Engineer,29.62,,,,
J-1347,5,Unreported,1967,Yes,Associates,Plymouth,No,Associate,11.01,28/03/2015,Graduated,07/08/2015,QA,Classroom,Enrolled in Additional Training,08/04/2016,Bright Health,Junior Engineer,27.57,,,,
J-1352,5,Male,1972,Yes,Bachelors,Edina,No,Associate,13.45,16/04/2015,Graduated,24/08/2015,IT Fundamentals,Classroom,Entered Employment,05/05/2016,Bite Squad,Temp Designer,26.18,,,,
J-1356,5,Male,1975,No,Associates,Brooklyn Center,Yes,,,04/09/2016,Graduated,22/11/2016,QA,Classroom,Entered Employment,22/04/2017,Osborn 370,Web Developer,29.14,,,,
J-1365,5,Male,1956,Yes,Bachelors,St. Paul,No,Associate,15.72,07/11/2016,Graduated,21/03/2017,IT Fundamentals,Online,Enrolled in Additional Training,13/10/2017,Code 42,Web Developer,30.75,09/03/2018,Loup Ventures,Designer,27.06
J-1395,5,Female,1999,Yes,Some College,Minneapolis,No,Associate,10.65,13/10/2017,Graduated,21/02/2018,QA,Online,Entered Employment,19/11/2018,Microsoft,Developer,26.55,,,,
J-1396,5,Female,1984,Unreported,Some College,Robbinsdale,No,Cashier,15.53,13/10/2016,Graduated,17/07/2017,UX,Online,Entered Employment,05/05/2018,Merrill Corporation,Programmer,28.76,,,,
J-1398,5,Male,1953,Unreported,Some College,Robbinsdale,Yes,,,31/10/2017,Graduated,20/02/2018,IT Fundamentals,Online,Entered Employment,10/07/2018,Upsie,Project Manager,26.53,17/11/2018,Branch Messenger,Designer,29.43
J-1404,5,Male,1951,No,Graduate and Beyond,Brooklyn Center,Yes,Temp,12.18,24/05/2017,Graduated,19/09/2017,QA,Classroom,Enrolled in Additional Training,28/10/2017,Foodsby,Junior Engineer,30.88,09/07/2018,Bite Squad,Web Developer,31.76
J-1407,5,Female,1951,No,Associates,Roseville,Yes,Employee,11.40,08/08/2017,Graduated,21/04/2018,QA,Online,Entered Employment,04/09/2018,Bite Squad,Designer,27.81,11/01/2019,Upsie,Developer,27.22
J-1408,5,Male,1995,No,HS/GED,Brooklyn Center,Yes,Associate,14.30,07/12/2016,Withdrew,11/07/2017,IT Fundamentals,Classroom,Entered Military,27/09/2017,Nerdery,Temp Developer,28.71,,,,
J-1420,5,Female,1987,No,Some College,Plymouth,No,Associate,14.04,03/04/2017,Graduated,03/12/2017,IT Fundamentals,Online,Entered Employment,18/09/2018,Aftercode,Developer,29.75,,,,
J-1422,5,Female,1961,Unreported,HS/GED,Roseville,Yes,Employee,9.48,22/06/2016,Graduated,15/02/2017,UX,Classroom,Enrolled in Additional Training,27/05/2017,Google,Project Manager,24.89,,,,
J-1438,5,Female,1987,Yes,Associates,Brooklyn Center,Yes,Contractor,12.21,19/04/2015,Graduated,28/10/2015,QA,Online,Entered Employment,12/04/2016,Foodsby,Developer,26.94,,,,
J-1447,5,Male,1987,No,Bachelors,Robbinsdale,No,Team Member,14.52,31/01/2016,Withdrew,16/06/2016,QA,Classroom,Entered Military,07/10/2016,Nerdery,Developer,25.01,,,,
J-1448,5,Female,1971,No,Some College,Eden Prairie,Yes,Contractor,15.92,09/09/2016,Graduated,25/06/2017,QA,Online,Entered Employment,06/04/2018,Loup Ventures,Developer,25.13,,,,
J-1457,5,Male,1983,Yes,Bachelors,Eden Prairie,No,Manager,11.40,21/07/2016,Withdrew,13/01/2017,IT Fundamentals,Online,Enrolled in Additional Training,06/01/2018,Google,Junior Engineer,24.39,02/07/2018,Upsie,Junior Designer,28.60
J-1475,5,Unreported,1991,Unreported,HS/GED,Roseville,Yes,,,13/09/2017,Graduated,22/01/2018,QA,Classroom,Health/Medical,,,,,,,,
J-1488,5,Male,1957,Unreported,Some College,Minneapolis,Yes,Associate,14.17,26/04/2015,Graduated,05/10/2015,QA,Classroom,Entered Employment,16/04/2016,Nerdery,Programmer,28.15,,,,
J-1492,5,Female,1999,No,HS/GED,Plymouth,Yes,Contractor,10.40,28/11/2017,Graduated,05/08/2018,IT Fundamentals,Classroom,Entered Employment,,,,,,,,
J-1496,5,Male,1977,No,Graduate and Beyond,Roseville,No,Representative,10.77,14/05/2015,Graduated,15/12/2015,UX,Classroom,Entered Employment,16/01/2016,Bright Health,Junior Designer,28.34,,,,
J-1500,5,Other,1990,No,Some College,Eden Prairie,No,Manager,12.00,25/12/2017,Withdrew,05/09/2018,QA,Online,Entered Employment,27/02/2019,Bind Benefits,Temp Developer,29.85,,,,
J-1501,5,Female,1953,Yes,Bachelors,St. Paul,No,Supervisor,13.81,18/12/2017,Graduated,21/03/2018,QA,Classroom,Enrolled in Additional Training,16/09/2018,Microsoft,Project Manager,31.60,,,,
J-1506,5,Male,1985,No,Some College,Robbinsdale,No,Support,11.84,02/09/2016,Graduated,13/01/2017,QA,Classroom,Institutionalized,11/03/2017,Microsoft,Temp Designer,28.54,,,,
J-1513,5,Male,1980,No,Bachelors,Minneapolis,Yes,Temp,9.06,17/12/2017,In Training,,UX,Online,,,,,,,,,
J-1531,5,Male,1950,No,Some College,St. Paul,No,Manager,9.03,21/11/2017,Withdrew,25/05/2018,IT Fundamentals,Classroom,Enrolled in Additional Training,15/05/2019,Code 42,Temp Designer,29.87,,,,
J-1535,5,Male,1978,No,Graduate and Beyond,Robbinsdale,Yes,Cashier,11.61,21/01/2015,Graduated,11/09/2015,IT Fundamentals,Online,Entered Employment,23/05/2016,Aftercode,Temp Designer,30.55,,,,
J-1539,5,Male,1959,Unreported,Graduate and Beyond,Plymouth,No,Cashier,13.85,08/02/2016,Graduated,16/10/2016,QA,Classroom,Entered Employment,16/08/2017,Aftercode,Web Developer,26.50,,,,
J-1546,5,Male,1960,Yes,Bachelors,St. Paul,Yes,Supervisor,11.56,08/10/2017,Graduated,09/06/2018,QA,Online,Entered Employment,10/05/2019,Merrill Corporation,Developer,24.02,,,,
J-1554,5,Other,1974,No,Some College,St. Paul,No,Representative,10.22,09/09/2017,Graduated,28/05/2018,IT Fundamentals,Classroom,Enrolled in Additional Training,08/06/2018,Merrill Corporation,Junior Developer,30.64,,,,
J-1555,5,Unreported,1986,Unreported,Associates,Plymouth,Yes,Representative,13.48,12/09/2015,Graduated,10/02/2016,QA,Online,Entered Employment,04/06/2016,Great North Labs,Programmer,26.77,15/09/2016,Aftercode,Designer,30.26
