Person ID,Partner ID,Gender,Birth Year,Person of Color,Education Level,City of Residence,MSP TechHire Scholarship,Previous Job Title,Pre-training Wage (hourly),Entered Training Date,Training Status,Exit Training Date,Training Type,Classroom or Online,Exit Status,Job Placement Date,Hiring Company,Hiring Job Title,Wage at Initial Hire (hourly),2nd Job Placement Date,2nd Job Company,2nd Job Title,2nd Hire Wage
Y-819,1,Other,1984,Unreported,Graduate and Beyond,Eden Prairie,Yes,Support,9.36,12/08/2015,Graduated,14/03/2016,UX,Classroom,Health/Medical,27/10/2016,Merrill Corporation,Junior Designer,26.25,,,,
Y-821,1,Male,1989,Yes,Some College,Minneapolis,No,Contractor,10.81,14/11/2015,Graduated,17/03/2016,UX,Online,Health/Medical,13/06/2016,Aftercode,Project Manager,29.74,26/03/2017,Loup Ventures,Designer,30.73
Y-829,1,Female,1952,No,HS/GED,Roseville,Yes,Supervisor,14.13,08/02/2015,Graduated,14/06/2015,IT Fundamentals,Classroom,Entered Employment,12/09/2015,Great North Labs,Programmer,30.30,,,,
Y-830,1,Female,1954,Yes,Associates,Eden Prairie,No,Temp,11.44,24/12/2017,In Training,,QA,Online,,,,,,,,,
Y-835,1,Male,1973,Unreported,Associates,Roseville,Yes,Contractor,10.99,23/11/2017,Withdrew,14/06/2018,IT Fundamentals,Online,Entered Employment,20/02/2019,Loup Ventures,Temp Developer,27.89,,,,
Y-838,1,Female,1976,Yes,Bachelors,Edina,Yes,Supervisor,10.21,25/04/2015,Graduated,13/01/2016,QA,Classroom,Entered Employment,17/06/2016,Nerdery,Designer,29.16,19/04/2017,Apple,Web Developer,28.08
Y-843,1,Female,1981,Unreported,Some College,Brooklyn Center,Yes,Support,13.95,28/10/2016,Graduated,26/05/2017,UX,Online,Entered Employment,13/10/2017,Nerdery,Temp Designer,26.04,,,,
Y-848,1,Male,1967,Yes,Some College,Plymouth,Yes,,,30/01/2016,Graduated,17/06/2016,UX,Classroom,Entered Employment,27/03/2017,Osborn 370,Programmer,24.12,,,,
Y-850,1,Other,1978,No,Some College,Minneapolis,Yes,Contractor,12.29,17/02/2016,Withdrew,18/11/2016,UX,Online,Entered Employment,03/11/2017,Foodsby,Junior Developer,27.93,,,,
Y-852,1,Female,2001,No,Some College,Brooklyn Center,Yes,Associate,12.17,12/11/2015,Graduated,22/05/2016,UX,Classroom,Enrolled in Additional Training,09/08/2016,Loup Ventures,Junior Engineer,26.17,25/12/2016,Aftercode,Designer,24.17
Y-854,1,Other,1960,No,Bachelors,Plymouth,No,,,05/11/2015,Graduated,02/02/2016,IT Fundamentals,Online,Entered Employment,15/07/2016,Great North Labs,Junior Developer,29.38,,,,
Y-857,1,Male,1973,No,Some College,Brooklyn Center,Yes,Employee,9.72,01/03/2015,Graduated,05/05/2015,QA,Classroom,Entered Employment,04/12/2015,Bind Benefits,Web Developer,30.50,,,,
Y-864,1,Other,1960,Unreported,HS/GED,Brooklyn Center,Yes,,,20/08/2016,Withdrew,15/04/2017,UX,Classroom,Entered Employment,16/12/2017,Merrill Corporation,Temp Developer,27.28,26/09/2018,Google,IT Support,24.24
Y-865,1,Female,1975,Yes,Associates,Edina,Yes,Cashier,12.54,22/04/2017,Graduated,02/09/2017,QA,Online,Health/Medical,05/07/2018,Upsie,Junior Developer,25.19,,,,
Y-888,1,Unreported,1967,Yes,Bachelors,Brooklyn Center,Yes,Support,15.21,27/08/2015,Graduated,05/11/2015,UX,Online,Entered Employment,08/02/2016,Branch Messenger,Project Manager,28.21,,,,
Y-893,1,Male,1954,Unreported,Associates,Edina,No,Support,15.16,22/01/2015,Graduated,26/06/2015,QA,Online,Entered Employment,23/05/2016,Bite Squad,Web Developer,30.11,,,,
Y-901,1,Male,1970,Yes,Bachelors,Edina,Yes,Contractor,15.70,19/12/2015,Graduated,01/05/2016,UX,Online,Entered Employment,16/12/2016,Loup Ventures,Junior Designer,29.77,03/10/2017,Foodsby,Project Manager,31.88
Y-910,1,Female,1996,No,Bachelors,Robbinsdale,No,Associate,12.98,02/01/2017,Graduated,08/03/2017,IT Fundamentals,Online,Enrolled in Additional Training,11/09/2017,Apple,Web Developer,28.70,04/11/2017,Upsie,Temp Developer,25.61
Y-916,1,Unreported,1950,No,Associates,St. Paul,No,Team Member,10.61,07/01/2017,Graduated,04/04/2017,UX,Classroom,Entered Employment,03/01/2018,Nerdery,Temp Developer,29.66,,,,
Y-917,1,Female,1979,No,Graduate and Beyond,Edina,Yes,Supervisor,12.51,15/01/2016,Graduated,18/10/2016,QA,Classroom,Entered Employment,12/07/2017,Loup Ventures,Programmer,24.99,,,,
Y-922,1,Male,1961,Unreported,HS/GED,Brooklyn Center,Yes,Cashier,11.87,22/08/2017,Graduated,20/03/2018,IT Fundamentals,Classroom,Entered Employment,17/12/2018,Aftercode,Junior Developer,26.64,,,,
Y-932,1,Other,1972,No,Some College,Minneapolis,Yes,Associate,10.47,13/02/2015,Graduated,11/09/2015,UX,Classroom,Entered Employment,26/11/2015,Google,Temp Designer,28.05,,,,
Y-939,1,Male,1985,Yes,Bachelors,Robbinsdale,Yes,Employee,9.03,28/12/2015,Graduated,08/07/2016,QA,Classroom,Entered Employment,14/02/2017,Loup Ventures,Designer,29.87,03/08/2017,Aftercode,Developer,25.36
Y-943,1,Male,1992,No,Some College,Robbinsdale,No,Cashier,12.34,17/05/2016,Removed,27/09/2016,UX,Classroom,Entered Employment,09/06/2017,Great North Labs,Temp Designer,24.87,12/09/2017,Bind Benefits,Temp Developer,29.50
Y-949,1,Female,2001,Yes,Bachelors,St. Paul,No,Manager,15.61,28/06/2016,Graduated,14/11/2016,QA,Classroom,Entered Employment,24/11/2017,Bright Health,Web Developer,25.02,07/10/2018,Merrill Corporation,Junior Developer,25.93
Y-954,1,Male,1982,No,Bachelors,Edina,No,Manager,15.42,03/02/2015,Graduated,23/08/2015,QA,Classroom,Entered Employment,19/07/2016,Nerdery,Designer,27.00,18/07/2017,Microsoft,Temp Designer,28.34
Y-955,1,Male,1988,Yes,HS/GED,Edina,No,Employee,12.61,18/10/2017,Removed,16/05/2018,IT Fundamentals,Online,Entered Military,09/06/2018,Merrill Corporation,Temp Designer,25.22,06/04/2019,Upsie,Project Manager,26.08
Y-970,1,Other,1986,Unreported,Some College,Brooklyn Center,No,Manager,11.91,26/10/2017,Graduated,04/06/2018,IT Fundamentals,Online,Entered Military,12/07/2018,Bite Squad,Junior Engineer,30.69,,,,
Y-974,1,Unreported,1952,Yes,Graduate and Beyond,Brooklyn Center,No,Supervisor,15.08,08/11/2017,Removed,20/04/2018,QA,Online,Entered Employment,,,,,,,,
Y-983,1,Other,1984,Yes,Graduate and Beyond,Plymouth,Yes,Temp,11.52,03/12/2017,Removed,19/03/2018,QA,Classroom,Entered Employment,11/07/2018,Code 42,Project Manager,30.55,,,,
Y-986,1,Female,1962,Yes,Some College,Robbinsdale,No,Contractor,9.51,25/09/2017,Withdrew,03/03/2018,IT Fundamentals,Classroom,Enrolled in Additional Training,07/01/2019,Google,Junior Designer,26.04,,,,
Y-997,1,Other,1998,Unreported,Graduate and Beyond,Brooklyn Center,No,Supervisor,10.68,03/10/2016,Removed,18/06/2017,QA,Online,Entered Employment,22/05/2018,Bind Benefits,Junior Engineer,27.39,,,,
Y-1010,1,Male,1976,Yes,Some College,Eden Prairie,No,Representative,12.34,20/04/2016,Graduated,05/12/2016,QA,Classroom,Enrolled in Additional Training,02/04/2017,Upsie,IT Support,28.27,27/01/2018,Aftercode,Temp Designer,30.68
Y-1014,1,Other,1960,No,Bachelors,Roseville,No,Representative,9.25,20/11/2015,Graduated,21/01/2016,QA,Classroom,Entered Employment,04/11/2016,Aftercode,Project Manager,26.48,21/11/2017,Bite Squad,Temp Designer,26.33
Y-1017,1,Male,1999,No,Associates,Plymouth,Yes,Supervisor,13.13,31/07/2015,Graduated,16/11/2015,QA,Classroom,Health/Medical,21/04/2016,Merrill Corporation,Junior Designer,30.10,,,,
Y-1027,1,Other,1997,No,Some College,St. Paul,No,Associate,10.66,27/08/2017,Graduated,25/04/2018,IT Fundamentals,Classroom,Entered Employment,,,,,,,,
Y-1030,1,Male,1996,No,Associates,Plymouth,No,Contractor,14.48,05/11/2015,Withdrew,07/03/2016,QA,Online,Entered Employment,16/08/2016,Branch Messenger,Junior Developer,29.30,,,,
Y-1033,1,Male,1989,No,Some College,Eden Prairie,Yes,Representative,10.96,07/08/2017,Graduated,02/01/2018,IT Fundamentals,Classroom,Entered Employment,09/12/2018,Bright Health,Web Developer,26.12,,,,
Y-1043,1,Female,1979,Yes,Some College,Eden Prairie,Yes,,,16/02/2017,Graduated,26/05/2017,QA,Online,Entered Employment,13/12/2017,Bright Health,Programmer,27.39,,,,
Y-1046,1,Unreported,1985,Yes,Graduate and Beyond,Minneapolis,No,Manager,11.61,07/01/2017,Graduated,16/03/2017,QA,Online,Entered Employment,15/11/2017,Branch Messenger,Temp Developer,30.99,25/02/2018,Nerdery,Web Developer,28.72
Y-1048,1,Other,1966,Yes,Bachelors,Roseville,No,Temp,13.81,15/04/2016,Graduated,02/10/2016,IT Fundamentals,Classroom,Health/Medical,27/06/2017,Aftercode,Developer,27.58,,,,
Y-1052,1,Male,1979,No,Associates,Roseville,No,Manager,15.08,17/05/2017,Graduated,22/01/2018,IT Fundamentals,Online,Entered Military,01/02/2018,Code 42,Designer,25.44,,,,
Y-1069,1,Male,1979,No,Associates,Brooklyn Center,Yes,Team Member,10.92,21/02/2015,Graduated,26/06/2015,UX,Classroom,Entered Military,27/03/2016,Great North Labs,IT Support,28.50,,,,
Y-1074,1,Male,1991,No,Graduate and Beyond,Robbinsdale,No,Contractor,11.85,14/06/2015,Graduated,14/10/2015,UX,Online,Health/Medical,09/08/2016,Branch Messenger,Junior Designer,31.30,,,,
Y-1079,1,Female,1961,Unreported,Some College,Roseville,Yes,Manager,10.89,25/07/2017,Graduated,01/10/2017,IT Fundamentals,Online,Entered Employment,01/11/2018,Bind Benefits,Temp Developer,29.58,,,,
Y-1086,1,Female,1957,Yes,Some College,Plymouth,Yes,,,21/12/2015,Graduated,01/09/2016,UX,Online,Health/Medical,13/02/2017,Aftercode,Temp Developer,26.87,,,,
Y-1087,1,Male,1956,No,Associates,Roseville,No,Employee,12.29,20/01/2016,Graduated,06/10/2016,IT Fundamentals,Online,Entered Employment,01/04/2017,Foodsby,Temp Developer,24.03,,,,
Y-1089,1,Female,2000,Unreported,Some College,Plymouth,No,Contractor,12.85,12/10/2016,Graduated,17/07/2017,IT Fundamentals,Online,Health/Medical,21/09/2017,Merrill Corporation,Junior Designer,24.61,,,,
Y-1090,1,Male,1975,No,Bachelors,Plymouth,No,Temp,10.17,31/03/2016,Graduated,28/09/2016,QA,Classroom,Entered Employment,08/09/2017,Branch Messenger,Developer,27.03,,,,
Y-1091,1,Male,1982,No,HS/GED,Edina,No,Employee,10.74,13/06/2015,Graduated,10/03/2016,UX,Classroom,Entered Employment,06/05/2016,Merrill Corporation,Designer,24.05,,,,
Y-1093,1,Male,1983,No,Associates,Plymouth,No,Team Member,15.85,13/06/2015,Graduated,08/10/2015,QA,Online,Entered Employment,06/01/2016,Osborn 370,IT Support,25.76,,,,
Y-1094,1,Male,1953,Yes,HS/GED,Eden Prairie,No,Team Member,12.82,08/06/2017,Graduated,10/03/2018,IT Fundamentals,Classroom,Health/Medical,01/08/2018,Bright Health,Temp Developer,31.17,,,,
Y-1095,1,Male,1998,No,HS/GED,Roseville,Yes,Temp,15.21,20/05/2016,Graduated,19/08/2016,IT Fundamentals,Classroom,Entered Employment,13/06/2017,Upsie,Temp Developer,29.78,08/12/2017,Upsie,Project Manager,29.11
Y-1118,1,Male,1993,Unreported,Bachelors,Brooklyn Center,Yes,Manager,15.09,14/06/2016,Graduated,28/08/2016,IT Fundamentals,Classroom,Health/Medical,16/07/2017,Branch Messenger,Temp Developer,27.45,,,,
Y-1119,1,Female,1988,Unreported,Bachelors,Roseville,Yes,Employee,14.59,27/05/2016,Withdrew,06/11/2016,IT Fundamentals,Classroom,Entered Employment,02/02/2017,Bright Health,Programmer,30.31,,,,
Y-1121,1,Male,1975,Yes,Bachelors,Minneapolis,Yes,Team Member,9.26,26/02/2016,Graduated,12/06/2016,IT Fundamentals,Online,Entered Employment,28/03/2017,Merrill Corporation,IT Support,27.19,21/11/2017,Code 42,Junior Engineer,24.30
Y-1128,1,Other,1998,Unreported,Bachelors,Robbinsdale,Yes,Contractor,13.39,16/06/2015,Graduated,03/01/2016,IT Fundamentals,Online,Entered Employment,22/03/2016,Upsie,Junior Engineer,29.07,,,,
Y-1139,1,Other,2001,Unreported,Associates,Brooklyn Center,Yes,Manager,11.95,02/01/2015,Graduated,12/08/2015,IT Fundamentals,Online,Entered Employment,05/11/2015,Foodsby,Temp Developer,31.47,,,,
Y-1141,1,Female,1960,Yes,Bachelors,Plymouth,Yes,Representative,10.55,09/09/2016,Graduated,17/02/2017,QA,Online,Health/Medical,04/04/2017,Nerdery,Junior Engineer,26.75,,,,
Y-1147,1,Male,1986,No,Associates,Brooklyn Center,Yes,Team Member,10.23,17/05/2017,Graduated,18/11/2017,QA,Classroom,Health/Medical,09/10/2018,Merrill Corporation,Designer,30.54,,,,
Y-1163,1,Male,1998,No,Bachelors,St. Paul,Yes,Associate,10.93,29/05/2015,Graduated,18/01/2016,UX,Classroom,Entered Employment,09/06/2016,Loup Ventures,Project Manager,28.20,,,,
Y-1168,1,Female,1974,Unreported,Bachelors,Roseville,No,,,20/09/2017,Graduated,24/12/2017,UX,Classroom,Health/Medical,10/08/2018,Foodsby,Junior Developer,29.04,,,,
Y-1174,1,Female,1987,Unreported,HS/GED,Brooklyn Center,No,Team Member,14.54,18/01/2016,Removed,26/10/2016,QA,Classroom,Enrolled in Additional Training,22/01/2017,Osborn 370,Programmer,28.07,,,,
Y-1182,1,Male,1992,No,Some College,Minneapolis,Yes,Manager,12.72,02/09/2016,Graduated,23/03/2017,IT Fundamentals,Online,Entered Employment,25/02/2018,Merrill Corporation,Temp Designer,30.00,,,,
Y-1184,1,Male,1979,Unreported,Some College,Roseville,No,Supervisor,12.83,04/07/2017,Graduated,25/12/2017,QA,Online,Entered Employment,05/10/2018,Nerdery,Developer,26.65,,,,
Y-1189,1,Other,1963,Unreported,Bachelors,Brooklyn Center,Yes,Support,13.00,28/05/2015,Withdrew,06/12/2015,QA,Online,Entered Employment,10/01/2016,Bite Squad,Temp Designer,31.18,,,,
Y-1190,1,Female,1999,Yes,Graduate and Beyond,Minneapolis,Yes,Contractor,11.36,21/11/2016,Graduated,01/05/2017,UX,Classroom,Entered Employment,02/10/2017,Branch Messenger,Programmer,29.78,,,,
Y-1193,1,Male,1979,Unreported,Graduate and Beyond,St. Paul,No,Associate,11.25,14/08/2015,Graduated,23/03/2016,QA,Online,Entered Military,01/04/2016,Aftercode,Junior Engineer,28.46,,,,
Y-1202,1,Female,1968,Unreported,Some College,Plymouth,No,Associate,13.23,25/06/2017,Graduated,20/09/2017,QA,Online,Health/Medical,,,,,,,,
Y-1204,1,Male,1998,No,Bachelors,Brooklyn Center,No,Team Member,12.08,10/07/2017,Removed,21/12/2017,UX,Online,Enrolled in Additional Training,21/02/2018,Merrill Corporation,IT Support,26.04,,,,
