Person ID,Partner ID,Gender,Birth Year,Person of Color,Education Level,City of Residence,MSP TechHire Scholarship,Previous Job Title,Pre-training Wage (hourly),Entered Training Date,Training Status,Exit Training Date,Training Type,Classroom or Online,Exit Status,Job Placement Date,Hiring Company,Hiring Job Title,Wage at Initial Hire (hourly),2nd Job Placement Date,2nd Job Company,2nd Job Title,2nd Hire Wage
C-784,4,Female,1956,Unreported,Bachelors,St. Paul,Yes,Representative,15.30,07/04/2017,Graduated,02/10/2017,QA,Online,Entered Employment,10/03/2018,Bright Health,Web Developer,27.34,,,,
C-795,4,Female,1989,Unreported,Associates,Brooklyn Center,No,Supervisor,15.04,24/11/2015,Graduated,06/03/2016,IT Fundamentals,Online,Entered Employment,12/07/2016,Bite Squad,Developer,28.61,,,,
C-796,4,Female,1972,Unreported,Bachelors,Edina,Yes,Contractor,15.68,19/09/2017,Graduated,18/12/2017,IT Fundamentals,Online,Enrolled in Additional Training,24/04/2018,Loup Ventures,Designer,30.48,,,,
C-801,4,Male,1986,Yes,Bachelors,St. Paul,Yes,Manager,11.20,16/05/2017,Graduated,07/08/2017,UX,Online,Entered Employment,11/10/2017,Bite Squad,Junior Designer,25.26,03/12/2017,Apple,Web Developer,25.15
C-805,4,Male,1982,No,Some College,St. Paul,No,Cashier,15.96,21/10/2016,Withdrew,11/05/2017,UX,Online,Entered Employment,22/08/2017,Loup Ventures,Project Manager,30.11,,,,
C-808,4,Male,1961,No,Bachelors,Robbinsdale,Yes,Contractor,12.47,16/05/2017,Graduated,01/08/2017,UX,Classroom,Entered Employment,27/04/2018,Bind Benefits,Programmer,31.89,,,,
C-810,4,Male,1950,No,Some College,Robbinsdale,No,Associate,13.23,08/03/2016,Graduated,17/12/2016,QA,Classroom,Enrolled in Additional Training,23/03/2017,Upsie,Designer,31.19,,,,
C-824,4,Male,1957,Yes,Associates,Brooklyn Center,Yes,Support,15.32,05/05/2016,Graduated,14/08/2016,IT Fundamentals,Classroom,Entered Employment,13/06/2017,Aftercode,Designer,31.78,,,,
C-825,4,Female,1959,Unreported,Some College,Robbinsdale,No,Associate,14.78,14/10/2015,Graduated,05/07/2016,IT Fundamentals,Classroom,Entered Employment,28/03/2017,Bright Health,Temp Designer,25.80,,,,
C-840,4,Male,1979,Unreported,Bachelors,Roseville,No,Associate,15.79,18/03/2017,Graduated,04/05/2017,IT Fundamentals,Classroom,Entered Employment,11/09/2017,Merrill Corporation,Junior Designer,28.05,,,,
C-853,4,Male,1964,Unreported,Some College,Edina,Yes,Contractor,15.45,24/03/2017,Graduated,18/11/2017,UX,Online,Entered Employment,05/06/2018,Google,Temp Developer,27.05,12/12/2018,Branch Messenger,Temp Developer,26.84
C-859,4,Unreported,1982,Unreported,HS/GED,Edina,Yes,Manager,13.53,11/05/2017,Graduated,19/02/2018,QA,Online,Entered Employment,05/02/2019,Code 42,Temp Developer,25.59,,,,
C-867,4,Male,1995,No,Some College,Eden Prairie,No,Representative,15.08,23/04/2016,Withdrew,11/10/2016,QA,Classroom,Entered Employment,21/09/2017,Great North Labs,Temp Designer,28.46,,,,
C-871,4,Male,1955,No,Bachelors,Minneapolis,No,,,27/05/2015,Withdrew,13/02/2016,QA,Classroom,Enrolled in Additional Training,05/01/2017,Upsie,Developer,31.98,,,,
C-876,4,Male,1969,No,Bachelors,Robbinsdale,Yes,Support,15.28,10/09/2015,Graduated,28/06/2016,QA,Classroom,Entered Employment,07/10/2016,Foodsby,Programmer,24.71,,,,
C-883,4,Other,1975,No,Some College,Plymouth,Yes,Temp,9.65,12/12/2016,Graduated,01/03/2017,UX,Classroom,Entered Employment,16/11/2017,Apple,Project Manager,31.76,,,,
C-895,4,Male,1967,No,Bachelors,Robbinsdale,No,Cashier,12.30,30/12/2016,Removed,11/04/2017,UX,Online,Health/Medical,28/05/2017,Osborn 370,IT Support,28.36,,,,
C-900,4,Male,1995,Unreported,Some College,Roseville,Yes,Support,15.65,16/04/2015,Graduated,12/01/2016,UX,Classroom,Health/Medical,17/11/2016,Microsoft,Temp Designer,30.27,,,,
C-907,4,Male,1993,Unreported,Associates,St. Paul,No,Temp,15.45,30/10/2017,Graduated,07/02/2018,IT Fundamentals,Online,Entered Military,12/04/2018,Nerdery,Temp Developer,31.20,,,,
C-908,4,Male,1971,No,Bachelors,Edina,Yes,Associate,14.98,11/11/2015,Graduated,09/05/2016,UX,Online,Entered Employment,14/08/2016,Foodsby,Programmer,28.42,,,,
C-911,4,Female,1960,No,Associates,Plymouth,Yes,Employee,13.24,30/10/2017,Graduated,18/05/2018,UX,Classroom,Enrolled in Additional Training,20/04/2019,Branch Messenger,Junior Developer,25.96,18/02/2020,Apple,Junior Engineer,25.98
C-921,4,Male,1985,No,HS/GED,St. Paul,No,,,16/05/2017,Withdrew,14/09/2017,UX,Classroom,Entered Employment,11/04/2018,Code 42,Designer,24.41,,,,
C-930,4,Female,1959,No,Associates,Edina,Yes,Supervisor,12.89,30/05/2016,Graduated,07/01/2017,QA,Online,Health/Medical,07/11/2017,Code 42,IT Support,28.18,,,,
C-941,4,Male,1999,No,Some College,Eden Prairie,No,Associate,14.16,14/05/2016,Graduated,19/01/2017,UX,Classroom,Health/Medical,01/11/2017,Loup Ventures,Designer,26.91,,,,
C-947,4,Female,1994,Unreported,Graduate and Beyond,Robbinsdale,Yes,Temp,10.47,24/03/2015,Graduated,05/11/2015,QA,Classroom,Entered Employment,23/05/2016,Nerdery,IT Support,24.80,,,,
C-952,4,Other,1967,Unreported,Some College,Brooklyn Center,No,Contractor,13.92,30/04/2016,Graduated,28/07/2016,QA,Online,Entered Employment,15/11/2016,Nerdery,Junior Designer,25.04,,,,
C-958,4,Male,1990,Unreported,Associates,Minneapolis,No,Employee,15.04,23/01/2015,Graduated,14/04/2015,UX,Online,Entered Employment,18/07/2015,Microsoft,IT Support,31.75,24/08/2015,Aftercode,IT Support,31.78
C-964,4,Other,1976,Unreported,Some College,Robbinsdale,No,Representative,14.69,25/03/2017,Graduated,23/06/2017,UX,Classroom,Enrolled in Additional Training,11/11/2017,Bite Squad,Temp Designer,27.36,,,,
C-972,4,Male,1999,No,Graduate and Beyond,Edina,No,Manager,12.79,01/03/2016,Graduated,01/12/2016,QA,Online,Entered Employment,10/05/2017,Great North Labs,Junior Designer,27.83,14/05/2018,Aftercode,Developer,31.19
C-975,4,Male,1993,Yes,Some College,Minneapolis,Yes,Temp,11.48,18/01/2017,Graduated,04/06/2017,UX,Classroom,Enrolled in Additional Training,28/01/2018,Merrill Corporation,Junior Developer,30.14,,,,
C-977,4,Other,1966,No,Some College,Plymouth,No,Support,11.23,21/06/2017,Removed,04/09/2017,QA,Classroom,Entered Military,18/06/2018,Upsie,Junior Designer,30.44,,,,
C-981,4,Female,1969,No,Some College,Brooklyn Center,Yes,,,18/12/2016,Graduated,07/08/2017,UX,Classroom,Entered Employment,11/08/2018,Bind Benefits,IT Support,31.27,11/04/2019,Microsoft,Junior Designer,25.08
C-985,4,Female,1987,Yes,Some College,Plymouth,Yes,Representative,13.14,09/12/2017,Graduated,13/06/2018,UX,Online,Health/Medical,27/01/2019,Nerdery,Temp Designer,25.16,,,,
C-987,4,Female,1982,Unreported,HS/GED,Edina,No,Associate,9.58,01/12/2017,Graduated,18/04/2018,UX,Online,Institutionalized,06/10/2018,Bright Health,Project Manager,27.40,,,,
C-991,4,Male,1965,No,HS/GED,Roseville,Yes,Representative,11.04,01/10/2015,Graduated,10/03/2016,UX,Online,Health/Medical,16/02/2017,Bind Benefits,Programmer,28.52,,,,
C-993,4,Male,2000,No,HS/GED,Edina,No,Supervisor,15.10,25/05/2017,Graduated,20/07/2017,QA,Classroom,Institutionalized,26/02/2018,Code 42,Junior Designer,31.27,,,,
